best_epoch,best_test_loss,final_train_loss,final_test_loss,final_accuracy_train,final_accuracy_test,num_epochs,out_channels1,out_channels2,out_channels3,out_channels4,h1,h2,h3,eta,batch_size,dropout_rate,weight_decay,stride,padding,kernel_size,pool_kernel_size,pool_stride
5,0.9148038737475872,0.1571847020983696,1.1334387380629778,0.9475,0.7104492,10,128,128,256,128,512,1024,256,0.0001,128,0,0,1,1,3,3,2
6,0.9549673106521368,0.11529164788126946,1.2763568218797445,0.96125,0.6960449,11,128,128,256,128,512,1024,512,0.0001,128,0,0,1,1,3,3,2
4,0.9268238637596369,0.2161828803420067,1.1078313291072845,0.9236875,0.68896484,9,128,128,256,128,512,1024,1024,0.0001,128,0,0,1,1,3,3,2
7,0.8594734389334917,0.09237860164046288,1.104566179215908,0.9745,0.7026367,12,128,128,256,128,1024,128,128,0.0001,128,0,0,1,1,3,3,2
7,0.9007648061960936,0.09426309108734131,1.238585915416479,0.9725625,0.6911621,12,128,128,256,128,1024,128,256,0.0001,128,0,0,1,1,3,3,2
5,0.9294085279107094,0.16627184063196182,1.1633851807564497,0.944875,0.6916504,10,128,128,256,128,1024,128,512,0.0001,128,0,0,1,1,3,3,2
5,0.9391945973038673,0.1564484398961067,1.199318079277873,0.94875,0.69311523,10,128,128,256,128,1024,128,1024,0.0001,128,0,0,1,1,3,3,2
5,0.9089982286095619,0.15941021251678467,1.086072165518999,0.951,0.6953125,10,128,128,256,128,1024,256,128,0.0001,128,0,0,1,1,3,3,2
6,0.8712583016604185,0.11324955427646637,1.1269916016608477,0.9661875,0.70947266,11,128,128,256,128,1024,256,256,0.0001,128,0,0,1,1,3,3,2
5,0.9097052682191133,0.17043361747264862,1.1723647490143776,0.944375,0.68847656,10,128,128,256,128,1024,256,512,0.0001,128,0,0,1,1,3,3,2
5,0.8916359264403582,0.1512499995827675,1.1293013039976358,0.9505,0.70996094,10,128,128,256,128,1024,256,1024,0.0001,128,0,0,1,1,3,3,2
4,0.9107490051537752,0.21493984973430633,1.0707739852368832,0.93175,0.6855469,9,128,128,256,128,1024,512,128,0.0001,128,0,0,1,1,3,3,2
6,0.9047919288277626,0.0915438039302826,1.1413424517959356,0.9724375,0.7114258,11,128,128,256,128,1024,512,256,0.0001,128,0,0,1,1,3,3,2
5,0.9419406317174435,0.16863687485456466,1.258057465776801,0.9436875,0.68774414,10,128,128,256,128,1024,512,512,0.0001,128,0,0,1,1,3,3,2
5,0.9457228183746338,0.16883943313360214,1.2756281811743975,0.9416875,0.67626953,10,128,128,256,128,1024,512,1024,0.0001,128,0,0,1,1,3,3,2
4,0.9323896132409573,0.21250831872224807,1.032144533470273,0.9288125,0.7006836,9,128,128,256,128,1024,1024,128,0.0001,128,0,0,1,1,3,3,2
5,0.9328893013298512,0.1641468672156334,1.2194284107536077,0.94449997,0.69189453,10,128,128,256,128,1024,1024,256,0.0001,128,0,0,1,1,3,3,2
5,0.9239930715411901,0.17208491295576095,1.1754639688879251,0.940875,0.69628906,10,128,128,256,128,1024,1024,512,0.0001,128,0,0,1,1,3,3,2
4,0.9442869164049625,0.19450000512599946,1.1812040265649557,0.9308125,0.6928711,9,128,128,256,128,1024,1024,1024,0.0001,128,0,0,1,1,3,3,2
7,0.8618249427527189,0.11283494412899017,1.0304535273462534,0.970875,0.7026367,12,128,128,256,256,128,128,128,0.0001,128,0,0,1,1,3,3,2
6,0.8844033125787973,0.1336014397740364,1.0421992018818855,0.963375,0.7163086,11,128,128,256,256,128,128,256,0.0001,128,0,0,1,1,3,3,2
6,0.914291150867939,0.13181160020828248,1.067883551120758,0.9630625,0.7067871,11,128,128,256,256,128,128,512,0.0001,128,0,0,1,1,3,3,2
6,0.8538075182586908,0.11486327546834946,1.069236060604453,0.9678125,0.7116699,11,128,128,256,256,128,128,1024,0.0001,128,0,0,1,1,3,3,2
6,0.8599248975515366,0.14291516989469527,1.041914600878954,0.960375,0.70581055,11,128,128,256,256,128,256,128,0.0001,128,0,0,1,1,3,3,2
6,0.8920632842928171,0.12960148584842682,1.0553981997072697,0.962375,0.7072754,11,128,128,256,256,128,256,256,0.0001,128,0,0,1,1,3,3,2
7,0.8833389226347208,0.09117407205700874,1.1120871901512146,0.9746875,0.7199707,12,128,128,256,256,128,256,512,0.0001,128,0,0,1,1,3,3,2
6,0.882040886208415,0.09699665009975433,1.1358469147235155,0.973125,0.7080078,11,128,128,256,256,128,256,1024,0.0001,128,0,0,1,1,3,3,2
6,0.8900825083255768,0.11549465161561966,1.0260301195085049,0.969375,0.7224121,11,128,128,256,256,128,512,128,0.0001,128,0,0,1,1,3,3,2
5,0.8636197242885828,0.15551964688301087,1.0462544560432434,0.95575,0.7092285,10,128,128,256,256,128,512,256,0.0001,128,0,0,1,1,3,3,2
7,0.8982950448989868,0.06054175890982151,1.250168226659298,0.9840625,0.6989746,12,128,128,256,256,128,512,512,0.0001,128,0,0,1,1,3,3,2
5,0.8987704142928123,0.15104736649990083,1.1244692336767912,0.9513125,0.7121582,10,128,128,256,256,128,512,1024,0.0001,128,0,0,1,1,3,3,2
6,0.875839114189148,0.09935809254646301,1.135165061801672,0.9723125,0.6999512,11,128,128,256,256,128,1024,128,0.0001,128,0,0,1,1,3,3,2
6,0.9013093747198582,0.094446375310421,1.1266285963356495,0.9725625,0.70532227,11,128,128,256,256,128,1024,256,0.0001,128,0,0,1,1,3,3,2
5,0.9362634625285864,0.125501314163208,1.132757630199194,0.9616875,0.69921875,10,128,128,256,256,128,1024,512,0.0001,128,0,0,1,1,3,3,2
4,0.9236062411218882,0.17250756943225862,1.1434365678578615,0.941875,0.70410156,9,128,128,256,256,128,1024,1024,0.0001,128,0,0,1,1,3,3,2
6,0.8596535082906485,0.11483649009466171,1.0145334899425507,0.9725,0.7072754,11,128,128,256,256,256,128,128,0.0001,128,0,0,1,1,3,3,2
5,0.8903767857700586,0.17918983471393585,0.9638583809137344,0.9473125,0.7150879,10,128,128,256,256,256,128,256,0.0001,128,0,0,1,1,3,3,2
7,0.918010026216507,0.09329950743913651,1.0925416760146618,0.97525,0.7192383,12,128,128,256,256,256,128,512,0.0001,128,0,0,1,1,3,3,2
6,0.8702958226203918,0.13389022424817085,1.0914938692003489,0.959625,0.6958008,11,128,128,256,256,256,128,1024,0.0001,128,0,0,1,1,3,3,2
6,0.8746221102774143,0.13782285767793656,1.0317268818616867,0.9585625,0.71655273,11,128,128,256,256,256,256,128,0.0001,128,0,0,1,1,3,3,2
5,0.9035839810967445,0.1734666745662689,1.0251018218696117,0.94725,0.7141113,10,128,128,256,256,256,256,256,0.0001,128,0,0,1,1,3,3,2
5,0.8858942482620478,0.14415385204553605,0.9988613463938236,0.957375,0.7138672,10,128,128,256,256,256,256,512,0.0001,128,0,0,1,1,3,3,2
6,0.9126902855932713,0.10468299978971482,1.1971596851944923,0.9683125,0.7050781,11,128,128,256,256,256,256,1024,0.0001,128,0,0,1,1,3,3,2
7,0.8826975729316473,0.0866380809545517,1.1258661206811666,0.978,0.7077637,12,128,128,256,256,256,512,128,0.0001,128,0,0,1,1,3,3,2
6,0.8739129211753607,0.13009567239880562,1.0762596558779478,0.9606875,0.7023926,11,128,128,256,256,256,512,256,0.0001,128,0,0,1,1,3,3,2
5,0.8442459087818861,0.16064154171943665,1.1112197395414114,0.948,0.6948242,10,128,128,256,256,256,512,512,0.0001,128,0,0,1,1,3,3,2
4,0.9227247405797243,0.21214225721359253,1.0570612139999866,0.9290625,0.6989746,9,128,128,256,256,256,512,1024,0.0001,128,0,0,1,1,3,3,2
5,0.881434615701437,0.14178479486703874,1.1089566852897406,0.9554375,0.7001953,10,128,128,256,256,256,1024,128,0.0001,128,0,0,1,1,3,3,2
5,0.9035458955913782,0.15941005212068557,1.1273579634726048,0.9500625,0.68896484,10,128,128,256,256,256,1024,256,0.0001,128,0,0,1,1,3,3,2
4,0.8985304217785597,0.21205421608686448,1.1074816193431616,0.928375,0.6982422,9,128,128,256,256,256,1024,512,0.0001,128,0,0,1,1,3,3,2
5,0.9119918290525675,0.14718696847558022,1.1897736005485058,0.950625,0.69091797,10,128,128,256,256,256,1024,1024,0.0001,128,0,0,1,1,3,3,2
7,0.8910383433103561,0.08793887260556221,1.1251992527395487,0.9781875,0.7163086,12,128,128,256,256,512,128,128,0.0001,128,0,0,1,1,3,3,2
5,0.8788397964090109,0.1755219533443451,1.0491065550595522,0.9453125,0.7072754,10,128,128,256,256,512,128,256,0.0001,128,0,0,1,1,3,3,2
5,0.9440471362322569,0.17986620557308197,1.0471149235963821,0.942375,0.70532227,10,128,128,256,256,512,128,512,0.0001,128,0,0,1,1,3,3,2
5,0.9119417406618595,0.1730982893705368,1.0354344211518764,0.9434375,0.7163086,10,128,128,256,256,512,128,1024,0.0001,128,0,0,1,1,3,3,2
6,0.8821630701422691,0.11511485752463341,1.0812623109668493,0.967875,0.7050781,11,128,128,256,256,512,256,128,0.0001,128,0,0,1,1,3,3,2
5,0.8953485358506441,0.16275693541765213,1.1025390606373549,0.949375,0.6945801,10,128,128,256,256,512,256,256,0.0001,128,0,0,1,1,3,3,2
5,0.8902018126100302,0.15482452940940858,1.0918265581130981,0.950375,0.7006836,10,128,128,256,256,512,256,512,0.0001,128,0,0,1,1,3,3,2
5,0.8981531746685505,0.15912806057929993,1.102066870778799,0.9504375,0.69555664,10,128,128,256,256,512,256,1024,0.0001,128,0,0,1,1,3,3,2
6,0.9062430448830128,0.11811334738135337,1.1383318733423948,0.9643125,0.7121582,11,128,128,256,256,512,512,128,0.0001,128,0,0,1,1,3,3,2
5,0.9242738168686628,0.1564761528968811,1.057852141559124,0.950625,0.7175293,10,128,128,256,256,512,512,256,0.0001,128,0,0,1,1,3,3,2
6,0.9495077878236771,0.12648966556787491,1.190413061529398,0.9585625,0.69799805,11,128,128,256,256,512,512,512,0.0001,128,0,0,1,1,3,3,2
3,0.962749557569623,0.27097182750701904,1.020963292568922,0.9075,0.6972656,8,128,128,256,256,512,512,1024,0.0001,128,0,0,1,1,3,3,2
6,0.9156903363764286,0.12701680201292037,1.1612852159887552,0.9584375,0.70166016,11,128,128,256,256,512,1024,128,0.0001,128,0,0,1,1,3,3,2
4,0.9307992197573185,0.1957821102142334,1.0586701724678278,0.9360625,0.70947266,9,128,128,256,256,512,1024,256,0.0001,128,0,0,1,1,3,3,2
5,0.9168967697769403,0.15941429328918458,1.170195722952485,0.946125,0.69433594,10,128,128,256,256,512,1024,512,0.0001,128,0,0,1,1,3,3,2
5,0.8921254631131887,0.139649309694767,1.1202523112297058,0.9530625,0.70703125,10,128,128,256,256,512,1024,1024,0.0001,128,0,0,1,1,3,3,2
5,0.9012516960501671,0.1455838149189949,1.0467031970620155,0.95625,0.70166016,10,128,128,256,256,1024,128,128,0.0001,128,0,0,1,1,3,3,2
5,0.9048032704740763,0.16888190108537673,1.0651740208268166,0.94725,0.70947266,10,128,128,256,256,1024,128,256,0.0001,128,0,0,1,1,3,3,2
6,0.8925671819597483,0.10744624733924865,1.1508854273706675,0.967625,0.7077637,11,128,128,256,256,1024,128,512,0.0001,128,0,0,1,1,3,3,2
5,0.8855556398630142,0.1445307261943817,1.1047510839998722,0.951875,0.7138672,10,128,128,256,256,1024,128,1024,0.0001,128,0,0,1,1,3,3,2
6,0.8676167000085115,0.12419455382227898,1.1258275378495455,0.962,0.6994629,11,128,128,256,256,1024,256,128,0.0001,128,0,0,1,1,3,3,2
4,0.8993727993220091,0.2265230477452278,1.0555150881409645,0.9246875,0.70043945,9,128,128,256,256,1024,256,256,0.0001,128,0,0,1,1,3,3,2
4,0.8937558457255363,0.1883182783126831,1.0442522354424,0.9385625,0.7023926,9,128,128,256,256,1024,256,512,0.0001,128,0,0,1,1,3,3,2
5,0.8950863014906645,0.14934391516447068,1.1832049526274204,0.9513125,0.68725586,10,128,128,256,256,1024,256,1024,0.0001,128,0,0,1,1,3,3,2
6,0.9073852375149727,0.09707569316029549,1.1655380818992853,0.970875,0.7150879,11,128,128,256,256,1024,512,128,0.0001,128,0,0,1,1,3,3,2
4,0.9060593247413635,0.1953940737247467,1.0812868382781744,0.9355625,0.70458984,9,128,128,256,256,1024,512,256,0.0001,128,0,0,1,1,3,3,2
6,0.9088304843753576,0.1101672970354557,1.224311500787735,0.962875,0.7038574,11,128,128,256,256,1024,512,512,0.0001,128,0,0,1,1,3,3,2
4,0.9238533843308687,0.23045441579818726,1.1280372217297554,0.92193747,0.6953125,9,128,128,256,256,1024,512,1024,0.0001,128,0,0,1,1,3,3,2
5,0.8769078105688095,0.14351297158002854,1.1137896459549665,0.9555,0.70410156,10,128,128,256,256,1024,1024,128,0.0001,128,0,0,1,1,3,3,2
5,0.9278432708233595,0.14762229549884795,1.1745631322264671,0.95175,0.69970703,10,128,128,256,256,1024,1024,256,0.0001,128,0,0,1,1,3,3,2
5,0.9002711270004511,0.17049542266130446,1.166493883356452,0.94225,0.70092773,10,128,128,256,256,1024,1024,512,0.0001,128,0,0,1,1,3,3,2
5,0.903215192258358,0.13658105289936065,1.229777041822672,0.9545625,0.7062988,10,128,128,256,256,1024,1024,1024,0.0001,128,0,0,1,1,3,3,2
8,0.8495767712593079,0.074288184851408,1.1285337209701538,0.98325,0.7116699,13,128,128,256,512,128,128,128,0.0001,128,0,0,1,1,3,3,2
6,0.8311097212135792,0.1309928717017174,1.009199108928442,0.9611875,0.71435547,11,128,128,256,512,128,128,256,0.0001,128,0,0,1,1,3,3,2
5,0.882162680849433,0.15291008347272872,1.0354262962937355,0.955125,0.7072754,10,128,128,256,512,128,128,512,0.0001,128,0,0,1,1,3,3,2
6,0.8894747644662857,0.09937849316000938,1.080412283539772,0.9724375,0.7158203,11,128,128,256,512,128,128,1024,0.0001,128,0,0,1,1,3,3,2
5,0.8803547322750092,0.16245606219768524,0.9923226162791252,0.951375,0.71484375,10,128,128,256,512,128,256,128,0.0001,128,0,0,1,1,3,3,2
7,0.8954070582985878,0.06427652658522129,1.1607409454882145,0.984625,0.71118164,12,128,128,256,512,128,256,256,0.0001,128,0,0,1,1,3,3,2
4,0.9082199949771166,0.20668709003925323,0.9803234487771988,0.9345,0.71118164,9,128,128,256,512,128,256,512,0.0001,128,0,0,1,1,3,3,2
5,0.8791294153779745,0.12377987092733383,1.0525137856602669,0.9630625,0.7141113,10,128,128,256,512,128,256,1024,0.0001,128,0,0,1,1,3,3,2
5,0.8799523059278727,0.1614636190533638,0.9985638596117496,0.95175,0.7121582,10,128,128,256,512,128,512,128,0.0001,128,0,0,1,1,3,3,2
5,0.9006867241114378,0.1410510220527649,1.071338728070259,0.958,0.70458984,10,128,128,256,512,128,512,256,0.0001,128,0,0,1,1,3,3,2
4,0.8770517874509096,0.2045738428235054,0.973246980458498,0.931625,0.7182617,9,128,128,256,512,128,512,512,0.0001,128,0,0,1,1,3,3,2
6,0.891769727692008,0.0918378376364708,1.08055679500103,0.972,0.7253418,11,128,128,256,512,128,512,1024,0.0001,128,0,0,1,1,3,3,2
4,0.8974158745259047,0.18290573799610138,0.9697395693510771,0.9456875,0.7229004,9,128,128,256,512,128,1024,128,0.0001,128,0,0,1,1,3,3,2
5,0.8919393103569746,0.12176003634929657,1.1138553749769926,0.9629375,0.7121582,10,128,128,256,512,128,1024,256,0.0001,128,0,0,1,1,3,3,2
6,0.9418906103819609,0.1057932733297348,1.107085544615984,0.966375,0.71362305,11,128,128,256,512,128,1024,512,0.0001,128,0,0,1,1,3,3,2
4,0.9084889758378267,0.18660186332464218,1.0775828622281551,0.9381875,0.7080078,9,128,128,256,512,128,1024,1024,0.0001,128,0,0,1,1,3,3,2
6,0.880023280158639,0.12841166299581527,1.0788617096841335,0.9638125,0.70214844,11,128,128,256,512,256,128,128,0.0001,128,0,0,1,1,3,3,2
6,0.8800035044550896,0.12799817246198655,1.060703843832016,0.9653125,0.7077637,11,128,128,256,512,256,128,256,0.0001,128,0,0,1,1,3,3,2
7,0.9086379818618298,0.0706289116293192,1.1625966895371675,0.98175,0.71899414,12,128,128,256,512,256,128,512,0.0001,128,0,0,1,1,3,3,2
5,0.8611676059663296,0.13461064249277116,1.0430325344204903,0.9589375,0.71435547,10,128,128,256,512,256,128,1024,0.0001,128,0,0,1,1,3,3,2
6,0.8527957387268543,0.09686320492625236,1.0270436517894268,0.976,0.71484375,11,128,128,256,512,256,256,128,0.0001,128,0,0,1,1,3,3,2
7,0.8817891888320446,0.07691401973366738,1.147370345890522,0.9798125,0.70751953,12,128,128,256,512,256,256,256,0.0001,128,0,0,1,1,3,3,2
6,0.8669497445225716,0.10614443349838257,1.0994867533445358,0.9665,0.7163086,11,128,128,256,512,256,256,512,0.0001,128,0,0,1,1,3,3,2
6,0.8976476415991783,0.11245240357518196,1.1618834026157856,0.965125,0.70751953,11,128,128,256,512,256,256,1024,0.0001,128,0,0,1,1,3,3,2
7,0.8898995518684387,0.10310836514830589,1.129619924351573,0.969125,0.71655273,12,128,128,256,512,256,512,128,0.0001,128,0,0,1,1,3,3,2
6,0.854536758735776,0.10813971909880638,1.1121880300343037,0.9684375,0.7055664,11,128,128,256,512,256,512,256,0.0001,128,0,0,1,1,3,3,2
5,0.871734669432044,0.1631246073246002,1.035817177966237,0.945875,0.7233887,10,128,128,256,512,256,512,512,0.0001,128,0,0,1,1,3,3,2
6,0.8847095333039761,0.11042412668466568,1.211052268743515,0.965,0.7036133,11,128,128,256,512,256,512,1024,0.0001,128,0,0,1,1,3,3,2
5,0.8870531842112541,0.12987587279081345,1.0626444425433874,0.96175,0.704834,10,128,128,256,512,256,1024,128,0.0001,128,0,0,1,1,3,3,2
6,0.92576346360147,0.0961224156320095,1.1984737291932106,0.97075,0.69506836,11,128,128,256,512,256,1024,256,0.0001,128,0,0,1,1,3,3,2
6,0.9149796068668365,0.1004798376262188,1.1631550714373589,0.967625,0.71069336,11,128,128,256,512,256,1024,512,0.0001,128,0,0,1,1,3,3,2
4,0.9087607972323895,0.19732488250732422,1.049597643315792,0.9310625,0.7077637,9,128,128,256,512,256,1024,1024,0.0001,128,0,0,1,1,3,3,2
5,0.8779398202896118,0.16754144674539567,1.0918271858245134,0.9510625,0.7006836,10,128,128,256,512,512,128,128,0.0001,128,0,0,1,1,3,3,2
7,0.8908064384013414,0.07529006460309029,1.1161332931369543,0.9806875,0.71728516,12,128,128,256,512,512,128,256,0.0001,128,0,0,1,1,3,3,2
5,0.8660012576729059,0.15724168542027472,0.9912447724491358,0.9525625,0.71972656,10,128,128,256,512,512,128,512,0.0001,128,0,0,1,1,3,3,2
6,0.8861484304070473,0.16996241772174836,1.0865708515048027,0.9396875,0.7155762,11,128,128,256,512,512,128,1024,0.0001,128,0,0,1,1,3,3,2
5,0.8863065596669912,0.16334555542469026,1.0080460757017136,0.9503125,0.7109375,10,128,128,256,512,512,256,128,0.0001,128,0,0,1,1,3,3,2
7,0.8747291285544634,0.0971073748767376,1.0598848033696413,0.971,0.72802734,12,128,128,256,512,512,256,256,0.0001,128,0,0,1,1,3,3,2
7,0.9208928532898426,0.07137710392475129,1.1727410983294249,0.9799375,0.70532227,12,128,128,256,512,512,256,512,0.0001,128,0,0,1,1,3,3,2
6,0.9044373985379934,0.11097151499986649,1.2212984412908554,0.9640625,0.7036133,11,128,128,256,512,512,256,1024,0.0001,128,0,0,1,1,3,3,2
7,0.8586577419191599,0.08167337462306022,1.0941000320017338,0.9763125,0.72387695,12,128,128,256,512,512,512,128,0.0001,128,0,0,1,1,3,3,2
5,0.9047580435872078,0.14559163284301757,1.007194498553872,0.953625,0.72021484,10,128,128,256,512,512,512,256,0.0001,128,0,0,1,1,3,3,2
4,0.9034137539565563,0.17338957160711288,1.0517661198973656,0.9435,0.71313477,9,128,128,256,512,512,512,512,0.0001,128,0,0,1,1,3,3,2
6,0.9103608224540949,0.0958121710717678,1.1451918743550777,0.9691875,0.7138672,11,128,128,256,512,512,512,1024,0.0001,128,0,0,1,1,3,3,2
5,0.8700414393097162,0.17160792273283004,1.1371461544185877,0.9433125,0.6960449,10,128,128,256,512,512,1024,128,0.0001,128,0,0,1,1,3,3,2
5,0.867652352899313,0.14296071749925612,1.1103170681744814,0.9539375,0.70751953,10,128,128,256,512,512,1024,256,0.0001,128,0,0,1,1,3,3,2
