best_epoch,best_test_loss,final_train_loss,final_test_loss,final_accuracy_train,final_accuracy_test,num_epochs,early_stopping,out_channels1,out_channels2,out_channels3,h1,h2,batch_size
7,0.8997125513851643,0.3733219275474548,0.956347793340683,0.8671875,0.70874023,12,True,128,128,512,512,256,128
9,0.8998536840081215,0.3391824910640716,1.066339684650302,0.87925,0.68847656,14,True,64,64,512,512,512,128
8,0.9002460911870003,0.3207608057260513,1.0619827769696712,0.885,0.7001953,13,True,32,128,128,128,256,128
10,0.9003568757325411,0.302090003490448,0.965598152950406,0.8908125,0.7207031,15,True,128,64,512,512,256,128
8,0.9007696602493525,0.3256073333024978,1.01214350014925,0.88406247,0.70947266,13,True,64,64,128,256,512,128
11,0.9008120392996168,0.247149793446064,1.163936474020519,0.91324997,0.7003968,16,True,64,256,256,128,512,64
10,0.9010585993528366,0.2994790106415748,0.9522642847150564,0.89481246,0.73168945,15,True,128,256,512,512,256,128
9,0.901100611448288,0.2643935829624533,1.0759820251464844,0.9076875,0.71525,14,True,128,128,128,512,512,32
11,0.9012243337929248,0.1525321233570575,1.2202844768762589,0.945625,0.7199707,16,True,32,256,128,256,256,128
6,0.9014574605971576,0.4302085127830505,1.0406911484897137,0.84975,0.6845703,11,True,64,64,256,256,128,128
8,0.901501184418088,0.3523287642598152,1.0458371336497958,0.8736875,0.71279764,13,True,64,64,128,256,512,64
11,0.9016111256584288,0.2049708162248134,1.009668779751611,0.9285625,0.72321427,16,True,128,256,128,256,128,64
11,0.901721440255642,0.2646362080574035,1.0364811606705189,0.90875,0.7175293,16,True,128,256,512,256,512,128
6,0.9017680883407592,0.4069619455337524,0.9458229430019855,0.85249996,0.7060547,11,True,64,64,128,256,128,128
6,0.9020149414501492,0.3546758310198784,0.964275320370992,0.8735,0.71775794,11,True,64,256,256,512,256,64
8,0.902092572927475,0.3183723097294569,1.1276272020339966,0.89024997,0.68974996,13,True,64,256,128,256,128,32
9,0.9023511353880168,0.3372816790342331,1.0123532079160211,0.88075,0.7180176,14,True,128,128,512,256,256,128
8,0.902382892370224,0.3432278776913881,0.9988871059417724,0.8825,0.7105,13,True,32,64,512,512,128,32
10,0.9025122486054896,0.2328226616382598,1.123536029830575,0.9168125,0.7224121,15,True,128,128,128,256,512,128
8,0.902854673564434,0.284297011256218,1.037565667182207,0.89893746,0.7248535,13,True,64,128,128,256,256,128
8,0.9030070095062256,0.3337198043242096,1.07823340010643,0.8853125,0.69925,13,True,64,128,256,256,512,32
6,0.9030223712325096,0.4040919865369797,0.9491127617657183,0.85625,0.7080078,11,True,64,64,128,256,256,128
6,0.9033830862045288,0.3797447121441364,0.9659661767482758,0.8651875,0.70799994,11,True,128,256,128,512,512,32
5,0.9034182996976944,0.4467628368139267,0.9375708405933684,0.8401875,0.71875,10,True,64,256,128,256,512,64
7,0.903484433889389,0.3172383840084076,1.057436851784587,0.886875,0.70874023,12,True,32,128,128,256,128,128
9,0.903743390083313,0.3216196541264653,1.036818417072296,0.888375,0.72175,14,True,128,64,256,128,256,32
8,0.9037714004516602,0.3558753324747085,1.0143364369869232,0.8758125,0.7067871,13,True,64,128,128,128,256,128
10,0.90377395786345,0.2364697358012199,1.06720158085227,0.918125,0.72021484,15,True,32,256,512,512,128,128
8,0.9038296744823456,0.2794040908440947,1.0491528868675233,0.9016875,0.72075,13,True,32,256,128,512,256,32
6,0.9039291199296712,0.3521554145812988,1.012740695849061,0.8731875,0.7102051,11,True,32,128,256,256,512,128
9,0.9041650351136924,0.26697740483284,1.0826959069818258,0.90631247,0.7199707,14,True,32,64,256,512,256,128
7,0.90421793051064,0.3093935090303421,1.0502555444836617,0.89112496,0.7155762,12,True,32,256,256,512,128,128
8,0.9042366875542536,0.3048705731034279,1.0344345834520128,0.8895,0.7217262,13,True,128,256,256,256,256,64
6,0.9042923951905872,0.4080469456911087,0.9568379734243664,0.8565,0.71626985,11,True,64,64,256,512,512,64
7,0.9043394100098384,0.3787513835132122,0.972625949553081,0.866125,0.7145337,12,True,32,256,512,512,256,64
7,0.904418658465147,0.3226793913841247,0.9875583313405514,0.8841875,0.7219238,12,True,64,256,256,256,512,128
9,0.9045077655464412,0.2941187920570373,1.0915689319372175,0.8965,0.70288086,14,True,64,128,512,512,256,128
9,0.9045704424381256,0.3412708672210574,1.035559958100319,0.8834375,0.712,14,True,128,256,512,256,256,32
8,0.9045742111206054,0.3952493141815066,1.0049461758136748,0.8605,0.702,13,True,128,256,256,128,512,32
10,0.9047220425000266,0.3134483555853367,1.010305901368459,0.888,0.72693455,15,True,128,128,256,128,256,64
10,0.9049657601863146,0.2891531836986541,1.1439833119511604,0.8988125,0.7038574,15,True,32,256,512,256,128,128
9,0.905314636608911,0.3606764994859695,0.9944583537086608,0.8695625,0.7093254,14,True,128,64,128,128,128,64
9,0.9055854994803668,0.3384250242710113,1.0339176524430511,0.8814375,0.7006836,14,True,64,64,512,512,256,128
7,0.9055919429612538,0.35558661621809,0.9947865822958568,0.875875,0.71428573,12,True,128,256,256,512,512,64
10,0.90563474382673,0.2711379545331001,1.1147195706291804,0.9029375,0.7224702,15,True,32,128,128,128,512,64
8,0.9057120997458696,0.3446909389495849,0.9907108973711728,0.879125,0.72094727,13,True,64,256,512,256,512,128
10,0.9057773597240448,0.2622380503639578,1.0716217684745788,0.9108125,0.72125,15,True,64,256,512,512,128,32
9,0.9059028141498564,0.2939271556995809,1.1374309597015382,0.89475,0.709,14,True,128,64,256,512,256,32
10,0.9059363884925842,0.261373252671212,1.1505593845844269,0.912375,0.724,15,True,128,128,512,512,128,32
11,0.9060066034793852,0.2328399569578468,1.127725756406784,0.9225,0.712,16,True,32,256,512,256,256,32
8,0.9060271439098176,0.3311695282459259,0.9868403550178284,0.8846875,0.7199901,13,True,128,256,256,256,512,64
7,0.9063238577237204,0.2987942893505096,0.9945816586888026,0.8911875,0.7137897,12,True,32,128,128,512,256,64
5,0.9063382935523988,0.4572922321856021,0.987547667980194,0.839625,0.7035,10,True,64,64,128,512,128,32
9,0.9065445251762868,0.3193926198482513,1.0259754788130522,0.8841875,0.7121582,14,True,128,128,128,128,512,128
7,0.9067289900779724,0.4366596099734306,1.0307783267498016,0.8420625,0.697,12,True,128,128,128,128,128,32
10,0.9067359402179718,0.2729570871591568,1.1149018530845642,0.9045,0.7105,15,True,64,256,128,128,256,32
8,0.9067638734030344,0.2689554005563259,1.0676306978104606,0.905,0.7237103,13,True,64,128,128,512,128,64
6,0.9069317243993282,0.2986880542039871,1.095780650153756,0.8910625,0.70703125,11,True,32,256,128,512,512,128
7,0.9070282966371568,0.3302666465342044,1.0262981047706,0.882125,0.7115575,12,True,32,128,128,256,128,64
6,0.907048935070634,0.4250778090953827,0.9900613147765398,0.8460625,0.71191406,11,True,32,256,512,512,256,128
11,0.9070673053264616,0.2225101120509207,1.0431555235385894,0.922875,0.73525,16,True,128,256,256,512,256,32
10,0.9070677101612092,0.2760735736005008,1.1560332424640656,0.9051875,0.7135,15,True,128,128,512,256,128,32
9,0.9070791993290186,0.3040101995468139,1.0873225759714842,0.8904375,0.70458984,14,True,64,256,512,512,512,128
6,0.9071214927567376,0.3932065394520759,0.9706304872792864,0.860375,0.71949404,11,True,64,256,256,256,256,64
8,0.9072120037078858,0.3462855829298496,1.018648776292801,0.881875,0.7185,13,True,64,64,512,512,512,32
8,0.9073733780533076,0.3155510087013244,1.026137825101614,0.8883125,0.7180176,13,True,32,128,256,256,128,128
11,0.9073789305984974,0.2899733076691627,1.0896482840180397,0.8965,0.70458984,16,True,32,64,512,256,512,128
8,0.9074892187118532,0.3418849022686481,1.0207210223674774,0.879875,0.70875,13,True,64,256,128,128,512,32
11,0.907827840089798,0.2650671051591635,1.0916631848812104,0.9091875,0.71525,16,True,64,256,512,256,128,32
7,0.9078674893530588,0.3452153288722038,0.9788452415239244,0.878375,0.7207341,12,True,64,128,256,512,256,64
6,0.9079446105957032,0.3926012224704027,0.9565354640483856,0.86375,0.72675,11,True,64,256,256,512,256,32
8,0.9080372935249692,0.3684563646912575,1.020110737709772,0.8693125,0.7100694,13,True,128,64,256,512,512,64
6,0.9080987619975256,0.3845938639938831,0.9167817339064585,0.85925,0.71775794,11,True,64,64,128,512,512,64
8,0.9081816220283508,0.4180545746386051,1.0866553282737732,0.852875,0.69525,13,True,32,64,128,128,128,32
10,0.9083927236497402,0.236525912463665,1.0912074651569128,0.91725,0.7248535,15,True,32,128,128,128,128,128
7,0.9084945207550412,0.3372625454366207,1.0705206900361983,0.8803125,0.7180059,12,True,32,256,128,256,128,64
7,0.908543860539794,0.3799901621341705,0.9949306603521108,0.86175,0.7036133,12,True,32,128,128,128,512,128
9,0.9085826723575592,0.3415724882856011,1.0172521109580994,0.881625,0.70449996,14,True,64,128,512,256,512,32
8,0.9089303631335496,0.338190378665924,1.0023983474820852,0.87975,0.7121582,13,True,64,256,256,128,128,128
9,0.9089728627204896,0.2752767914831638,1.0648087730407716,0.90075,0.71725,14,True,64,256,128,256,256,32
8,0.9092830345630646,0.29283085783571,1.0738179800510406,0.8975625,0.72249997,13,True,32,256,128,256,256,32
10,0.909284427998558,0.2869575793743134,1.084981520024557,0.8975,0.7003968,15,True,128,128,128,128,512,64
8,0.9094020412081764,0.2969460513591766,1.0072380957149325,0.8929375,0.71949404,13,True,128,128,128,512,512,64
7,0.9096387255759466,0.3592244745194912,0.9865419930881923,0.8715625,0.7113095,12,True,64,64,256,512,256,64
9,0.909667540550232,0.3132044941708445,1.0295752820968629,0.89125,0.71,14,True,128,64,512,512,512,32
8,0.9098251424729824,0.2993101280927658,1.0412232242524624,0.892125,0.7126465,13,True,32,256,128,128,128,128
6,0.9098337708957612,0.4158240434527397,0.9707664828451852,0.85381246,0.70709324,11,True,64,256,256,128,128,64
9,0.9099668652292282,0.2982611271440983,1.0571161300416976,0.8940625,0.6912202,14,True,64,256,256,128,256,64
9,0.9101447351276876,0.2740737274885177,1.1697693839669228,0.9044375,0.703125,14,True,64,256,256,128,512,128
8,0.9102309608459472,0.3574503700211644,1.0887619585990906,0.87375,0.692,13,True,64,64,128,256,256,32
7,0.9102600046566556,0.3961520088016987,0.9754484759436712,0.8605625,0.71875,12,True,64,128,512,512,512,64
9,0.9103804137557744,0.2993918681144714,1.0403351560235023,0.893875,0.7192383,14,True,128,128,256,128,512,128
8,0.9105314910411836,0.3112992327213287,1.0253517348319292,0.8905,0.71777344,13,True,32,64,256,512,128,128
9,0.9107946071624756,0.2964211208373308,1.0787721765041351,0.8963125,0.71875,14,True,128,256,256,256,512,32
11,0.9108305043644376,0.2889274525344372,1.1050949134523906,0.9005625,0.71081346,16,True,128,256,512,128,256,64
8,0.9108742775917054,0.3416937209367752,1.1358630092144013,0.8809375,0.70624995,13,True,32,64,128,256,256,32
7,0.910887114585392,0.3595401216745376,1.0068897817816054,0.870875,0.70362103,12,True,32,256,128,128,128,64
6,0.9109139516949654,0.4250106790065765,1.0192046891897917,0.8494375,0.6879883,11,True,128,256,256,128,256,128
8,0.910967051267624,0.331705660790205,1.1000131652355194,0.8885,0.71575,13,True,64,64,256,512,512,32
8,0.9110679389938476,0.3561395376324653,0.9859291475916666,0.8764375,0.71825397,13,True,128,128,128,128,128,64
6,0.9111123085021972,0.3922909885048866,0.970807747235374,0.860875,0.70560515,11,True,64,256,256,512,512,64
9,0.9112871198654174,0.2662878923565149,1.075416615962982,0.9035625,0.7085,14,True,64,128,128,512,128,32
10,0.9112883039883204,0.3575344740450382,1.0815783720167855,0.873875,0.70386904,15,True,64,64,128,128,256,64
7,0.9114548414945602,0.4019231007099151,1.039664838463068,0.853875,0.69433594,12,True,32,256,512,256,256,128
8,0.9115632706218296,0.3256876049637794,1.054395054067884,0.88425,0.7224702,13,True,128,256,128,128,512,64
10,0.9116266965866088,0.2761601033210754,1.1356691755354404,0.8981875,0.7084961,15,True,64,128,512,512,512,128
8,0.9118279163837432,0.2977961543127894,1.0309353671073913,0.8945,0.73,13,True,32,128,128,512,128,32
7,0.9119785730800932,0.3877713407874107,1.0079204279278953,0.86074996,0.6994047,12,True,32,256,256,128,128,64
8,0.9120921958237886,0.2816800552606582,1.073551271110773,0.89893746,0.70947266,13,True,32,256,128,128,256,128
10,0.9121433608233928,0.3045613899230957,1.0579028986394403,0.8916875,0.71313477,15,True,64,256,512,128,128,128
9,0.9121679980307816,0.3342174067497253,1.059881404042244,0.8796875,0.6945801,14,True,128,64,128,128,512,128
9,0.9121709241867064,0.3076631104797125,1.054410754442215,0.8904375,0.728,14,True,128,128,256,256,128,32
8,0.9123524203896524,0.3896781811714172,1.0550454277545214,0.8613125,0.701416,13,True,64,64,256,128,256,128
7,0.9124322001934052,0.3423456122130155,1.0699193170070649,0.8815,0.69925,12,True,32,128,256,512,128,32
9,0.91253462954173,0.3367425870299339,0.990251916741568,0.882375,0.7093254,14,True,64,64,256,128,512,64
6,0.9125721823601496,0.4148031839132309,1.022075066490779,0.8543125,0.70337296,11,True,64,128,128,128,128,64
9,0.9126700647175312,0.2518651946187019,1.0200485456734896,0.9118125,0.72021484,14,True,32,128,256,512,128,128
9,0.912712532043457,0.2820897489376366,1.1599038996696471,0.9050625,0.7085,14,True,32,128,256,256,128,32
8,0.9127847082614898,0.3073089615032077,1.0512124950885773,0.8918125,0.7185,13,True,128,256,128,256,256,32
10,0.9130314058727688,0.310258441478014,1.1265792279016404,0.8894375,0.7016369,15,True,128,64,128,128,256,64
9,0.9131422881036996,0.3610889108180999,0.9887900948524476,0.872375,0.7097168,14,True,64,64,512,256,512,128
9,0.91315596065824,0.2772873584330081,1.1181309213713997,0.900125,0.7068452,14,True,32,128,256,256,128,64
12,0.9132144539356232,0.1958339530564844,1.2614471616744996,0.9324375,0.7085,17,True,128,128,256,512,128,32
11,0.9132157218456268,0.2677358217015863,1.0364505934715271,0.9065,0.718,16,True,128,256,256,128,256,32
10,0.9133087177276612,0.3554824969768524,1.0149673018455505,0.87825,0.7165,15,True,64,256,512,128,256,32
9,0.9133344056114318,0.3678955696523189,1.1290259976235648,0.872125,0.68774796,14,True,64,64,512,256,128,64
11,0.9134039385318756,0.2180372263863682,1.0883319525718689,0.9258125,0.72924995,16,True,128,128,256,512,512,32
9,0.9136697843074798,0.3394368948042393,1.0270638654232025,0.88,0.71075,14,True,64,128,128,128,128,32
9,0.913770231935713,0.3903819814920425,1.0440051640783037,0.8635,0.69642854,14,True,128,64,512,128,512,64
9,0.9141937140375376,0.351758190870285,1.0246149022132158,0.874125,0.69970703,14,True,128,64,256,128,128,128
7,0.9142412633895874,0.3802150399684906,0.9498235716819764,0.8671875,0.71449995,12,True,128,128,128,256,256,32
10,0.9142608625888824,0.2814187672808766,1.057193154335022,0.9029375,0.72274995,15,True,128,128,256,256,256,32
9,0.914280055090785,0.2882895781397819,1.0192501228302715,0.895875,0.7224121,14,True,64,64,128,512,256,128
8,0.9143326263579112,0.3219813957810402,0.9981791329762292,0.889125,0.71428573,13,True,128,64,128,256,512,64
10,0.914351492174088,0.3080651669800281,1.037590779955425,0.8930625,0.71775794,15,True,128,256,512,128,512,64
9,0.9144785590469836,0.3277907048463821,1.0480836760252714,0.8853125,0.7253418,14,True,64,256,512,256,256,128
7,0.9145064183643886,0.3239192087054253,1.117968171361893,0.8839375,0.70535713,12,True,32,256,128,256,512,64
8,0.914656230381557,0.3420934934020042,1.003729622515421,0.8798125,0.71279764,13,True,64,128,256,128,512,64
8,0.914718096256256,0.3560810626894236,0.9987388172149658,0.87425,0.71375,13,True,128,64,512,512,128,32
7,0.9148160207271576,0.3754189252406358,1.0313069729804991,0.8686875,0.71375,12,True,64,128,256,256,128,32
11,0.9149761348962784,0.2006262217164039,1.17564763315022,0.9289375,0.70874023,16,True,32,256,256,128,256,128
9,0.9150305233001708,0.3171800922006368,1.0276874191761016,0.887125,0.722,14,True,64,256,512,256,512,32
6,0.9151435494422911,0.4523517293930054,0.9949955381453036,0.83687496,0.6921387,11,True,64,128,128,128,512,128
7,0.9151465050757878,0.3055835625529289,1.0552534811080447,0.8894375,0.7043651,12,True,32,256,128,256,256,64
10,0.9152228955238584,0.2813100994229316,1.0284476592427207,0.900875,0.7286706,15,True,32,64,512,512,128,64
9,0.915239365327926,0.3640136606097221,1.0386954385136802,0.8691875,0.7110615,14,True,64,128,512,128,256,64
9,0.9153771847486496,0.3403085641860962,1.0324496384710071,0.876625,0.7043457,14,True,64,64,256,128,512,128
6,0.9154863967895508,0.3786403693407774,0.9847748303413392,0.86675,0.72025,11,True,32,256,128,512,512,32
11,0.9155069048404694,0.2263114142939448,1.0750097506046294,0.923625,0.72225,16,True,128,128,512,512,512,32
12,0.9155181888490916,0.2181811208128929,1.0992681123316288,0.9218125,0.72753906,17,True,128,256,128,128,256,128
8,0.9156965670131502,0.2913705798089504,1.0161485123255896,0.8956875,0.71924603,13,True,32,256,256,512,512,64
6,0.916013116016984,0.4234489191770553,0.9722081162035464,0.8478125,0.7097168,11,True,32,128,256,128,256,128
7,0.9161005182266236,0.3559527010172605,0.95268998336792,0.875375,0.7205,12,True,64,128,256,512,128,32
10,0.9165137145519257,0.2616838617697358,1.0577888436317444,0.910625,0.72574997,15,True,64,64,256,512,128,32
8,0.9165425716884552,0.3420906747877598,1.100085126975226,0.87925,0.7068452,13,True,32,64,256,256,128,64
6,0.9167432337999344,0.4688860437870025,0.9660810083150864,0.83575,0.69799805,11,True,64,64,512,512,128,128
7,0.916748789567796,0.395738547205925,1.0838528332256137,0.86225,0.6892361,12,True,32,64,512,512,256,64
6,0.9167946113480462,0.4715106209516525,0.9857626718188088,0.83187497,0.70386904,11,True,64,128,512,512,256,64
9,0.9168037571907044,0.279777697943151,1.0926687939167024,0.900875,0.71924996,14,True,32,256,128,256,512,32
8,0.9168660148741709,0.3524889427125454,1.0053862181920854,0.8733125,0.71478176,13,True,64,64,128,256,256,64
9,0.9169668816030024,0.3151341118812561,1.0351328495889902,0.8879375,0.7128906,14,True,64,256,256,128,256,128
6,0.917044825024075,0.3369889921545982,0.9677574227726649,0.8805,0.71031743,11,True,32,256,128,512,128,64
7,0.9171019848436116,0.3450580246448517,1.0296304039657116,0.877875,0.7133789,12,True,32,256,256,128,512,128
7,0.9171349263191224,0.3861560804620385,0.9822541019916534,0.866875,0.72075,12,True,128,128,256,256,512,32
8,0.9172994418749734,0.2985460170805454,1.0332100145400516,0.8919375,0.7130456,13,True,128,64,128,512,128,64
7,0.917327749490738,0.310138893328607,1.0270205652713775,0.89325,0.714,12,True,64,256,128,512,256,32
9,0.9174915812909604,0.3890293964147567,1.0785280782729387,0.8628125,0.68896484,14,True,64,128,512,128,128,128
9,0.917516973733902,0.2522857426069677,1.0693420226573944,0.913125,0.7245,14,True,64,256,256,512,128,32
10,0.9175630647038656,0.2913037174344063,1.106582380476452,0.89625,0.7023809,15,True,32,64,128,256,512,64
8,0.9176050226688384,0.3483502392396331,1.0522925596237185,0.8796875,0.7085,13,True,64,128,256,128,512,32
7,0.917635523137592,0.4108188061118126,1.0028740564982097,0.85531247,0.7061012,12,True,64,128,128,128,512,64
9,0.9176684050332932,0.3602479916810989,1.0426423038755144,0.87125,0.69866073,14,True,64,64,128,128,128,64
9,0.9178034644573928,0.3805112521648407,1.0431343466043472,0.8638125,0.6965332,14,True,128,64,512,128,512,128
11,0.9178342036902905,0.2236380031108856,1.0643573980778456,0.923125,0.72436523,16,True,128,256,256,128,512,128
10,0.9179611129760742,0.254298934482038,1.035524199485779,0.9148125,0.73099995,15,True,64,128,512,512,128,32
5,0.9181615237205748,0.4476209356188774,0.9401646133453126,0.837875,0.7110615,10,True,128,256,128,256,512,64
8,0.9181808196008204,0.2867128863334656,1.16277295909822,0.8983125,0.71191406,13,True,32,128,128,256,512,128
5,0.9181842971593142,0.4490514794588089,0.9432780463248492,0.837875,0.70410156,10,True,64,256,128,128,256,128
8,0.9183317583704752,0.3471619454026222,0.978533319064549,0.8774375,0.7207341,13,True,64,64,256,256,512,64
6,0.9183756179279752,0.3875385518074035,0.9938434229956732,0.86225,0.70585316,11,True,32,128,128,256,256,64
8,0.9183948955535888,0.381954773157835,1.008023422241211,0.8680625,0.7165,13,True,128,64,512,256,512,32
8,0.9189128293991088,0.3639892214536667,1.0338183479309082,0.87025,0.71225,13,True,64,128,128,128,256,32
8,0.9189779317378998,0.3131601095050573,0.9852784214019776,0.891625,0.722,13,True,128,256,256,512,512,32
10,0.919009145349264,0.3014669073820114,1.0556471087038517,0.892875,0.7155762,15,True,32,64,512,512,128,128
7,0.919121925354004,0.3572385084480047,1.029714271068573,0.8734375,0.71325,12,True,32,128,512,512,128,32
8,0.919350964948535,0.3752759206295013,0.9882459584623576,0.86425,0.7080078,13,True,64,128,512,128,512,128
7,0.9197329651741756,0.3661082896888256,1.0147230483236769,0.8693125,0.70535713,12,True,32,128,128,128,256,64
6,0.9199992551803589,0.43329548124969,1.0422221956253053,0.84793746,0.7025,11,True,64,64,128,256,128,32
8,0.9200683037439982,0.3353850632309914,1.071042307785579,0.8820625,0.7137897,13,True,32,128,512,256,128,64
8,0.9201245382428168,0.3624032909870148,1.0605352446436882,0.868375,0.7128906,13,True,64,64,128,128,512,128
10,0.9206186059921508,0.3308346169292926,1.0591664787322757,0.8850625,0.70882934,15,True,64,256,512,128,128,64
10,0.920651046056596,0.2461862472295761,1.0278929973405504,0.9145,0.7199901,15,True,64,64,256,256,128,64
11,0.920802965050652,0.3132423685789108,1.095724997066316,0.88743746,0.7051091,16,True,128,64,256,128,256,64
8,0.9209091527462006,0.3216731990799308,1.0507877614498138,0.887625,0.70825,13,True,32,256,128,256,128,32
11,0.9211093094199896,0.2715001621246338,1.0638795476406813,0.9031875,0.7207031,16,True,128,128,256,128,128,128
10,0.9212988607883452,0.2580427466370165,1.0784231178760528,0.9120625,0.72075,15,True,64,128,512,512,256,32
8,0.9214235916733742,0.371642509818077,0.9769583400338888,0.868875,0.72314453,13,True,128,128,256,128,256,128
7,0.9214499800924272,0.3759504698514938,1.0272370349793207,0.86724997,0.70213294,12,True,32,256,128,128,512,64
9,0.9215354086860778,0.2668355579376221,1.1552026943554954,0.9028125,0.7172619,14,True,32,128,128,256,512,64
7,0.92164133143425,0.4250420221835375,1.075447330713272,0.853875,0.70175,12,True,64,128,128,128,512,32
9,0.9217042213394528,0.3376877875328063,0.9899152810611422,0.880375,0.7274306,14,True,128,64,512,512,128,64
6,0.9218318331986666,0.4051980179548263,0.9351718481630088,0.8546875,0.70874023,11,True,64,256,128,128,128,128
9,0.9218424057203626,0.3542077491283417,1.0038836201032002,0.877,0.71205354,14,True,128,128,512,128,512,64
6,0.922011370420456,0.4223498424440622,0.9948199837207794,0.8501875,0.69799995,11,True,128,256,128,256,128,32
9,0.9220529198646544,0.3079703717529773,1.0203791412096177,0.89425,0.7222222,14,True,128,128,512,512,128,64
10,0.9223045186390952,0.2632519598454237,1.1536112768309457,0.9084375,0.72842264,15,True,32,256,512,512,512,64
7,0.92245409822464,0.383607843786478,0.9558226726055146,0.864625,0.723,12,True,32,256,512,512,128,32
9,0.922538412734866,0.3112670716047287,1.184612350538373,0.88699996,0.6911621,14,True,32,256,512,512,512,128
8,0.922543746471405,0.3316924641877413,1.1146573781967164,0.883625,0.7105,13,True,32,128,256,256,256,32
10,0.9228571281433106,0.3083234450966119,1.098144416809082,0.89225,0.71124995,15,True,128,64,512,256,128,32
8,0.9229155853390694,0.3732219027280807,1.003984680399299,0.8699375,0.6970215,13,True,64,256,512,256,128,128
6,0.9229383268356324,0.3848013368546962,0.9847451512813568,0.8660625,0.72,11,True,32,256,256,512,256,32
8,0.9229465387761592,0.3866277329921722,1.0936975963413715,0.8615,0.68969727,13,True,128,64,256,128,512,128
9,0.9229638364315031,0.3317759382501244,1.130370540857315,0.8825625,0.6975,14,True,64,256,256,128,256,32
8,0.9234347064048052,0.3627066979408264,1.143073733896017,0.8698125,0.701416,13,True,32,256,512,256,512,128
9,0.9234365804195404,0.2988368929885328,1.0860723047256469,0.8956875,0.715,14,True,128,64,512,512,256,32
7,0.9234646782279016,0.4388749153614044,1.0294003449380398,0.8434375,0.68481445,12,True,32,256,512,128,512,128
6,0.9235664587020874,0.3855766499489546,1.0594418234825134,0.864625,0.7065,11,True,128,256,128,512,256,32
8,0.9235806625986857,0.2986979377269745,1.0791612475637409,0.8936875,0.71875,13,True,32,128,256,512,512,64
8,0.9236114119726514,0.4074134094119072,1.0201388086591447,0.854375,0.70337296,13,True,128,64,128,128,512,64
8,0.9236720614135264,0.3555941932201386,1.0107331350445747,0.8748125,0.7104492,13,True,64,64,256,256,256,128
7,0.9238248195648192,0.3774138851165771,0.9520559153556823,0.86875,0.73175,12,True,128,64,256,512,128,32
8,0.9238667259216308,0.3659925118386745,0.9981813538074492,0.872375,0.719,13,True,64,128,512,256,128,32
12,0.923944992678506,0.225488269418478,1.067744152886527,0.9209375,0.7313988,17,True,64,64,512,512,256,64
7,0.9240785092115402,0.3552430330514908,1.0350536722689867,0.872,0.70581055,12,True,32,64,128,512,512,128
8,0.9241973473912194,0.3524725150465965,1.0267172001657032,0.872625,0.7065972,13,True,32,128,128,128,128,64
9,0.9244052900208368,0.2659176549315452,1.0588598118888006,0.9055625,0.71899796,14,True,32,256,512,512,128,64
7,0.9244202246665956,0.4051208478063345,0.9904337854385376,0.8548125,0.704,12,True,128,256,256,256,256,32
11,0.9246968850493432,0.3000433012247085,1.0892980601638556,0.89437497,0.71484375,16,True,64,64,512,256,128,128
5,0.924717673778534,0.4490761615484953,1.0114146361351013,0.84187496,0.71124995,10,True,64,64,128,512,256,32
8,0.9247413650155069,0.4273867886066437,1.0399988256394863,0.846875,0.6960449,13,True,64,64,512,128,256,128
8,0.9247830491513014,0.3060408467054367,1.0463701747357843,0.889375,0.72143555,13,True,32,256,256,256,256,128
7,0.9249685208002726,0.4331558740139007,0.9646056899948726,0.85125,0.6959325,12,True,128,128,512,128,256,64
6,0.9252035953104496,0.4120619505643844,0.9804005268961192,0.85337496,0.7072754,11,True,32,64,128,256,128,128
10,0.9252638928592204,0.3314066532850265,1.0331393163651228,0.884375,0.7199707,15,True,128,128,512,128,128,128
9,0.9252969255447387,0.2784036779627204,1.119449654102325,0.9031875,0.71975,14,True,32,256,256,256,256,32
7,0.925664075613022,0.3635385391488671,0.9534470398426056,0.8735,0.728,12,True,128,128,512,512,256,32
9,0.9257194238995748,0.3368529035449028,1.0443014701207478,0.88075,0.7078373,14,True,128,64,512,256,256,64
8,0.9257462355825636,0.3927370815873146,1.083919350116972,0.8618125,0.67633927,13,True,32,64,512,256,256,64
9,0.9258193146614802,0.2709032430946826,0.9933973106126937,0.9031875,0.7165178,14,True,128,128,256,256,256,64
9,0.9262192398309708,0.3489644501209259,1.0996160618960855,0.8756875,0.6904297,14,True,32,128,512,128,256,128
6,0.9263324890136718,0.4412156422436237,0.9887644593715668,0.8453125,0.7175,11,True,64,128,256,256,256,32
9,0.9265622033013238,0.3409684641957283,1.0380446456727528,0.8806875,0.70262897,14,True,32,256,512,128,256,64
7,0.9268859703540802,0.3436101115196943,1.0501590986251832,0.87925,0.7085,12,True,32,128,256,256,512,32
9,0.9273194150319176,0.2532958691716194,1.1045887692580147,0.91043746,0.7150297,14,True,32,256,256,256,512,64
10,0.9276475360393523,0.3210201195925474,1.1146939270496368,0.885875,0.704,15,True,128,128,256,128,128,32
11,0.9278554821771288,0.2567656041383743,1.0953432501308502,0.908375,0.7098214,16,True,128,128,128,128,256,64
8,0.92822479823279,0.3361502713561058,1.0588998141742887,0.8829375,0.7080853,13,True,32,256,512,256,256,64
10,0.9283972252160312,0.2698377825021744,1.0366505794227123,0.9040625,0.7077637,15,True,32,128,256,128,128,128
7,0.928459541797638,0.4139529279321432,1.0146490263938903,0.85487497,0.717,12,True,128,128,256,128,256,32
